"","ENTIDAD","MUNICIPIO","CODIGO","ID_ESTRATO","UE","PRODUCCION","FORMA_CAPITAL","GASTOS","INGRESOS","PERSONAL_OCUP","CONSUMO_INTER","VALOR_AGREG","MARGEN_PSNETO","NOMBRE_ENTIDAD","NOMBRE_MUNICIPIO","DESC_CODIGO","CVEGEO"
"17957",19,9,321,99,17,30.014,0,30.798,39.649,71,22.56,7.454,22.3233877273071,"Nuevo León","Cadereyta Jiménez,","Industria de la madera","19009"
"17958",19,9,323,1,8,1.709,0,0.796,1.739,13,0.796,0.913,54.2265669925244,"Nuevo León","Cadereyta Jiménez,","Impresión e industrias conexas","19009"
"17959",19,9,326,99,3,103.488,0,25.666,103.488,73,24.095,79.393,75.1990568954855,"Nuevo León","Cadereyta Jiménez,","Industria del plástico y del hule","19009"
"17960",19,9,332,99,49,444.832,0.528,373.225,456.893,886,348.689,96.143,18.3123838623047,"Nuevo León","Cadereyta Jiménez,","Fabricación de productos metálicos","19009"
"17961",19,9,336,99,5,83.149,0.063,47.07,83.139,212,46.684,36.465,43.3839714213546,"Nuevo León","Cadereyta Jiménez,","Fabricación de equipo de transporte","19009"
"17962",19,9,337,1,7,8.296,0,3.247,8.296,15,3.247,5.049,60.8606557377049,"Nuevo León","Cadereyta Jiménez,","Fabricación de muebles, colchones y persianas","19009"
"17963",19,9,339,99,51,1660.888,51.262,1182.829,1776.943,1411,1007.259,653.629,33.434612140063,"Nuevo León","Cadereyta Jiménez,","Otras industrias manufactureras","19009"
"17964",19,9,431,99,13,138.797,0.441,512.224,567.229,152,88.631,50.166,9.69714171877672,"Nuevo León","Cadereyta Jiménez,","Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco","19009"
"17965",19,9,434,99,60,5673.465,25.547,21633.363,26394.555,893,795.624,4877.841,18.0385386304107,"Nuevo León","Cadereyta Jiménez,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19009"
"17966",19,9,461,99,634,204.977,-1.16,457.398,614.942,1204,49.418,155.559,25.6193267007295,"Nuevo León","Cadereyta Jiménez,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","19009"
"17967",19,9,462,99,81,527.427,21.294,1190.098,1574.891,877,156.089,371.338,24.4329925055131,"Nuevo León","Cadereyta Jiménez,","Comercio al por menor en tiendas de autoservicio y departamentales","19009"
"17968",19,9,463,99,121,75.308,0.622,103.352,157.232,327,22.72,52.588,34.2678335198942,"Nuevo León","Cadereyta Jiménez,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","19009"
"17969",19,9,464,1,38,26.118,0.914,50.624,65.001,102,11.804,14.314,22.1181212596729,"Nuevo León","Cadereyta Jiménez,","Comercio al por menor de artículos para el cuidado de la salud","19009"
"17970",19,9,464,2,8,60.067,0.571,149.196,194.976,111,9.976,50.091,23.4798129000492,"Nuevo León","Cadereyta Jiménez,","Comercio al por menor de artículos para el cuidado de la salud","19009"
"17971",19,9,465,99,118,19.797,0.017,29.377,45.332,211,4.068,15.729,35.1958881143563,"Nuevo León","Cadereyta Jiménez,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","19009"
"17972",19,9,466,99,87,119.741,1.806,248.002,337.136,203,27.663,92.078,26.4385885814627,"Nuevo León","Cadereyta Jiménez,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","19009"
"17973",19,9,467,99,73,40.853,0,100.544,142.569,382,15.426,25.427,29.4769550182719,"Nuevo León","Cadereyta Jiménez,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","19009"
"17974",19,9,468,99,84,305.447,2.099,1233.235,1442.931,548,73.427,232.02,14.5326422399962,"Nuevo León","Cadereyta Jiménez,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","19009"
"17975",19,9,484,1,3,11.887,0,9.719,11.887,20,9.024,2.863,18.2384117102717,"Nuevo León","Cadereyta Jiménez,","Autotransporte de carga","19009"
"17976",19,9,484,2,6,155.548,8.824,100.019,149.568,143,96.715,58.833,33.1280755241763,"Nuevo León","Cadereyta Jiménez,","Autotransporte de carga","19009"
"17977",19,9,484,3,10,1105.434,-2.429,732.622,1106.137,1000,717.979,387.455,33.7675170435489,"Nuevo León","Cadereyta Jiménez,","Autotransporte de carga","19009"
"17978",19,9,484,4,3,490.84,6.516,216.286,490.84,1079,215.476,275.364,55.9355390758699,"Nuevo León","Cadereyta Jiménez,","Autotransporte de carga","19009"
"17979",19,9,488,1,3,2.304,0,0.391,2.304,13,0.391,1.913,83.0295138888889,"Nuevo León","Cadereyta Jiménez,","Servicios relacionados con el transporte","19009"
"17980",19,9,517,99,3,39.066,0.038,17.452,39.066,88,17.164,21.902,55.3268827113091,"Nuevo León","Cadereyta Jiménez,","Telecomunicaciones","19009"
"17981",19,9,522,1,22,71.404,0.15,38.646,73.359,110,38.311,33.093,47.3193473193473,"Nuevo León","Cadereyta Jiménez,","Instituciones de intermediación crediticia y financiera no bursátil","19009"
"17982",19,9,522,2,4,40.297,0.2,20.758,42.419,64,19.991,20.306,51.0643815271459,"Nuevo León","Cadereyta Jiménez,","Instituciones de intermediación crediticia y financiera no bursátil","19009"
"17983",19,9,523,99,7,37.091,0,16.984,37.091,25,16.984,20.107,54.2099161521663,"Nuevo León","Cadereyta Jiménez,","Actividades bursátiles, cambiarias y de inversión financiera","19009"
"17984",19,9,531,99,35,24.757,0.028,6.266,24.757,87,6.262,18.495,74.6899866704366,"Nuevo León","Cadereyta Jiménez,","Servicios inmobiliarios","19009"
"17985",19,9,532,99,18,8.377,0,3.1,8.377,44,3.1,5.277,62.9939119016354,"Nuevo León","Cadereyta Jiménez,","Servicios de alquiler de bienes muebles","19009"
"17986",19,9,541,99,48,78.875,0.816,41.288,81.011,123,36.448,42.427,49.0340817913617,"Nuevo León","Cadereyta Jiménez,","Servicios profesionales, científicos y técnicos","19009"
"17987",19,9,561,99,33,68.307,0,10.004,68.307,342,10.004,58.303,85.3543560689241,"Nuevo León","Cadereyta Jiménez,","Servicios de apoyo a los negocios","19009"
"17988",19,9,611,1,46,21.352,0,6.567,21.352,173,6.534,14.818,69.2440989134507,"Nuevo León","Cadereyta Jiménez,","Servicios educativos","19009"
"17989",19,9,611,2,12,35.053,0,8.084,35.053,261,8.018,27.035,76.937779933244,"Nuevo León","Cadereyta Jiménez,","Servicios educativos","19009"
"17990",19,9,621,1,81,41.122,0,22.786,41.122,155,22.763,18.359,44.5892709498565,"Nuevo León","Cadereyta Jiménez,","Servicios médicos de consulta externa y servicios relacionados","19009"
"17991",19,9,721,99,13,21.815,0,12.475,21.815,87,12.441,9.374,42.8145771258309,"Nuevo León","Cadereyta Jiménez,","Servicios de alojamiento temporal","19009"
"17992",19,9,722,99,457,280.123,8.128,153.843,280.123,1257,153.755,126.368,45.0801969134987,"Nuevo León","Cadereyta Jiménez,","Servicios de preparación de alimentos y bebidas","19009"
"17993",19,9,811,99,281,704.546,8.998,581.213,704.497,1385,575.772,128.774,17.499577712893,"Nuevo León","Cadereyta Jiménez,","Servicios de reparación y mantenimiento","19009"
"17994",19,9,812,1,226,40.67,0.001,17.213,40.669,299,17.209,23.461,57.6753792815166,"Nuevo León","Cadereyta Jiménez,","Servicios personales","19009"
"17995",19,9,813,99,16,2.822,0,1.843,2.822,60,1.843,0.979,34.6917080085046,"Nuevo León","Cadereyta Jiménez,","Asociaciones y organizaciones","19009"
"17996",19,10,311,99,14,401.045,4.534,214.723,380.447,465,203.457,197.588,43.5603382337093,"Nuevo León","El Carmen,","Industria alimentaria","19010"
"17997",19,10,321,99,4,45.17,0,32.541,45.17,65,32.541,12.629,27.9588222271419,"Nuevo León","El Carmen,","Industria de la madera","19010"
"17998",19,10,323,1,3,1.255,0,0.826,1.255,7,0.826,0.429,34.1832669322709,"Nuevo León","El Carmen,","Impresión e industrias conexas","19010"
"17999",19,10,325,99,4,1655.062,30.018,1207.714,1577.764,315,1179.834,475.228,23.4540780496956,"Nuevo León","El Carmen,","Industria química","19010"
"18000",19,10,327,99,4,3887.618,35.94,3447.661,3940.584,2068,3042.983,844.635,12.5088819322212,"Nuevo León","El Carmen,","Fabricación de productos a base de minerales no metálicos","19010"
"18001",19,10,331,99,8,208.214,1.748,168.01,225.465,378,161.068,47.146,25.4828909143326,"Nuevo León","El Carmen,","Industrias metálicas básicas","19010"
"18002",19,10,332,1,6,15.464,0.007,9.624,15.464,16,9.6,5.864,37.7651319192964,"Nuevo León","El Carmen,","Fabricación de productos metálicos","19010"
"18003",19,10,332,2,4,62.248,0,27.227,62.543,103,26.465,35.783,56.4667508753977,"Nuevo León","El Carmen,","Fabricación de productos metálicos","19010"
"18004",19,10,434,1,8,3.14,0,7.072,9.501,24,0.795,2.345,25.565729923166,"Nuevo León","El Carmen,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19010"
"18005",19,10,434,2,4,26.51,0.002,48.275,73.152,64,1.837,24.673,34.007272528434,"Nuevo León","El Carmen,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19010"
"18006",19,10,461,1,135,34.623,0.026,65.874,90.008,244,10.81,23.813,26.8131721624744,"Nuevo León","El Carmen,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","19010"
"18007",19,10,462,1,23,85.112,8.808,138.682,190.181,121,26.194,58.918,27.0789405881765,"Nuevo León","El Carmen,","Comercio al por menor en tiendas de autoservicio y departamentales","19010"
"18008",19,10,462,2,4,20.583,1.391,118.19,135.584,64,5.237,15.346,12.8289473684211,"Nuevo León","El Carmen,","Comercio al por menor en tiendas de autoservicio y departamentales","19010"
"18009",19,10,463,1,7,0.226,0,0.573,0.759,9,0.046,0.18,24.505928853755,"Nuevo León","El Carmen,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","19010"
"18010",19,10,464,99,5,0.706,0,1.366,1.946,10,0.15,0.556,29.8047276464543,"Nuevo León","El Carmen,","Comercio al por menor de artículos para el cuidado de la salud","19010"
"18011",19,10,465,99,10,0.644,0,0.98,1.407,21,0.215,0.429,30.3482587064677,"Nuevo León","El Carmen,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","19010"
"18012",19,10,466,1,6,0.756,0,0.865,1.362,8,0.229,0.527,36.4904552129222,"Nuevo León","El Carmen,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","19010"
"18013",19,10,467,99,10,4.689,0,10.412,13.844,25,1.257,3.432,24.7905229702398,"Nuevo León","El Carmen,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","19010"
"18014",19,10,468,1,4,15.741,0,70.811,84.135,15,1.977,13.764,15.8364533190705,"Nuevo León","El Carmen,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","19010"
"18015",19,10,561,99,4,4.258,0,3.172,4.258,12,3.172,1.086,25.5049318929075,"Nuevo León","El Carmen,","Servicios de apoyo a los negocios","19010"
"18016",19,10,621,1,5,1.114,0,0.531,1.114,10,0.531,0.583,52.3339317773788,"Nuevo León","El Carmen,","Servicios médicos de consulta externa y servicios relacionados","19010"
"18017",19,10,722,1,52,19.309,0,11.981,19.309,116,11.981,7.328,37.9512144595784,"Nuevo León","El Carmen,","Servicios de preparación de alimentos y bebidas","19010"
"18018",19,10,722,2,3,21.918,0,7.627,21.918,44,7.627,14.291,65.2021169814764,"Nuevo León","El Carmen,","Servicios de preparación de alimentos y bebidas","19010"
"18019",19,10,811,99,27,5.173,0,2.145,5.173,41,2.145,3.028,58.5346994007346,"Nuevo León","El Carmen,","Servicios de reparación y mantenimiento","19010"
"18020",19,11,311,99,7,10.453,0.186,4.284,10.433,16,4.284,6.169,58.937985239145,"Nuevo León","Cerralvo,","Industria alimentaria","19011"
"18021",19,11,332,99,3,0.861,0.12,0.314,0.861,4,0.314,0.547,63.5307781649245,"Nuevo León","Cerralvo,","Fabricación de productos metálicos","19011"
"18022",19,11,461,1,68,16.483,-1.429,30.376,40.985,125,5.844,10.639,25.8850799072831,"Nuevo León","Cerralvo,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","19011"
"18023",19,11,462,99,10,18.264,-2.976,32.693,41.642,47,8.159,10.105,21.4903222707843,"Nuevo León","Cerralvo,","Comercio al por menor en tiendas de autoservicio y departamentales","19011"
"18024",19,11,463,1,8,0.866,0.063,2.876,3.399,15,0.318,0.548,15.3868784936746,"Nuevo León","Cerralvo,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","19011"
"18025",19,11,464,99,6,9.358,0.117,13.216,20.321,24,2.266,7.092,34.9638305201516,"Nuevo León","Cerralvo,","Comercio al por menor de artículos para el cuidado de la salud","19011"
"18026",19,11,465,1,12,1.039,0.284,2.564,3.306,21,0.275,0.764,22.4440411373261,"Nuevo León","Cerralvo,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","19011"
"18027",19,11,466,1,10,3.339,-1.008,13.837,16.768,22,0.489,2.85,17.4797232824428,"Nuevo León","Cerralvo,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","19011"
"18028",19,11,467,1,5,3.443,-0.05,3.246,6.406,17,0.416,3.027,49.3287542928504,"Nuevo León","Cerralvo,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","19011"
"18029",19,11,531,1,5,1.931,0,0.431,1.931,18,0.431,1.5,77.6799585706888,"Nuevo León","Cerralvo,","Servicios inmobiliarios","19011"
"18030",19,11,541,1,5,2.652,0.055,1.659,2.652,8,1.659,0.993,37.4434389140272,"Nuevo León","Cerralvo,","Servicios profesionales, científicos y técnicos","19011"
"18031",19,11,621,1,7,1.424,-0.459,0.514,1.319,9,0.513,0.911,61.0310841546626,"Nuevo León","Cerralvo,","Servicios médicos de consulta externa y servicios relacionados","19011"
"18032",19,11,721,1,3,3.431,0,1.527,3.431,15,1.527,1.904,55.4940250655785,"Nuevo León","Cerralvo,","Servicios de alojamiento temporal","19011"
"18033",19,11,722,99,39,22.04,-0.117,11.42,22.04,116,11.42,10.62,48.1851179673321,"Nuevo León","Cerralvo,","Servicios de preparación de alimentos y bebidas","19011"
"18034",19,11,811,1,34,31.084,0.024,25.6,31.084,59,25.6,5.484,17.6425170505726,"Nuevo León","Cerralvo,","Servicios de reparación y mantenimiento","19011"
"18035",19,11,812,1,25,5.205,0.029,2.469,5.205,34,2.469,2.736,52.5648414985591,"Nuevo León","Cerralvo,","Servicios personales","19011"
"18036",19,11,813,99,4,0.707,1.02,0.318,0.89,23,0.318,0.389,64.2696629213483,"Nuevo León","Cerralvo,","Asociaciones y organizaciones","19011"
"18037",19,12,311,99,26,91.559,1.933,73.576,91.591,318,73.486,18.073,19.6689631077289,"Nuevo León","Ciénega de Flores,","Industria alimentaria","19012"
"18038",19,12,315,99,4,2.285,0,1.027,2.526,22,1.014,1.271,59.3428345209818,"Nuevo León","Ciénega de Flores,","Fabricación de prendas de vestir","19012"
"18039",19,12,325,99,3,2467.332,5.425,2193.27,2564.473,363,1947.211,520.121,14.4748258219135,"Nuevo León","Ciénega de Flores,","Industria química","19012"
"18040",19,12,331,99,4,329.695,13.478,179.21,333.594,309,164.808,164.887,46.2790098143252,"Nuevo León","Ciénega de Flores,","Industrias metálicas básicas","19012"
"18041",19,12,332,99,15,772.376,6.898,352.84,771.014,1480,340.045,432.331,54.2368880461315,"Nuevo León","Ciénega de Flores,","Fabricación de productos metálicos","19012"
"18042",19,12,336,99,3,2826.633,6.533,2423.892,2839.773,3445,2341.456,485.177,14.6448677411892,"Nuevo León","Ciénega de Flores,","Fabricación de equipo de transporte","19012"
"18043",19,12,337,1,4,9.391,0,5.671,9.391,11,5.671,3.72,39.6123948461293,"Nuevo León","Ciénega de Flores,","Fabricación de muebles, colchones y persianas","19012"
"18044",19,12,434,99,10,81.652,0.116,343.066,398.568,111,27.661,53.991,13.9253527628912,"Nuevo León","Ciénega de Flores,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19012"
"18045",19,12,461,1,285,87.578,1.196,163.474,227.555,582,23.317,64.261,28.1606644547472,"Nuevo León","Ciénega de Flores,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","19012"
"18046",19,12,462,99,54,238.958,7.308,459.65,655.678,416,50.228,188.73,29.8969921211326,"Nuevo León","Ciénega de Flores,","Comercio al por menor en tiendas de autoservicio y departamentales","19012"
"18047",19,12,463,1,21,5.566,0.11,8.136,15.507,40,0.522,5.044,47.5333720255369,"Nuevo León","Ciénega de Flores,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","19012"
"18048",19,12,464,99,11,11.092,0.45,42.949,49.232,48,3.605,7.487,12.7620246993825,"Nuevo León","Ciénega de Flores,","Comercio al por menor de artículos para el cuidado de la salud","19012"
"18049",19,12,465,1,43,4.04,0.031,5.012,8.416,69,0.752,3.288,40.4467680608365,"Nuevo León","Ciénega de Flores,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","19012"
"18050",19,12,466,1,15,15.48,1.86,29.361,36.966,36,7.57,7.91,20.5729589352378,"Nuevo León","Ciénega de Flores,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","19012"
"18051",19,12,467,1,19,8.707,0.008,17.932,24.357,51,2.145,6.562,26.3784538325738,"Nuevo León","Ciénega de Flores,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","19012"
"18052",19,12,468,1,9,34.537,0.119,187.055,212.329,40,8.384,26.153,11.9032256545267,"Nuevo León","Ciénega de Flores,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","19012"
"18053",19,12,468,2,3,22.082,0,51.403,66.127,41,6.535,15.547,22.266245255342,"Nuevo León","Ciénega de Flores,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","19012"
"18054",19,12,531,99,4,1.522,0,0.544,1.522,7,0.544,0.978,64.257555847569,"Nuevo León","Ciénega de Flores,","Servicios inmobiliarios","19012"
"18055",19,12,532,99,3,0.28,0,0.074,0.28,3,0.074,0.206,73.5714285714286,"Nuevo León","Ciénega de Flores,","Servicios de alquiler de bienes muebles","19012"
"18056",19,12,541,99,8,3.023,0.086,1.233,3.02,17,1.231,1.792,59.1721854304636,"Nuevo León","Ciénega de Flores,","Servicios profesionales, científicos y técnicos","19012"
"18057",19,12,611,99,5,11.49,0.015,2.137,11.49,64,2.11,9.38,81.4012184508268,"Nuevo León","Ciénega de Flores,","Servicios educativos","19012"
"18058",19,12,713,99,7,0.797,0.143,0.484,0.797,10,0.484,0.313,39.2722710163112,"Nuevo León","Ciénega de Flores,","Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos","19012"
"18059",19,12,722,99,123,64.814,0.518,37.505,64.809,340,37.459,27.355,42.1299510870404,"Nuevo León","Ciénega de Flores,","Servicios de preparación de alimentos y bebidas","19012"
"18060",19,12,812,99,73,7.709,0.034,2.533,7.709,91,2.533,5.176,67.1423012063822,"Nuevo León","Ciénega de Flores,","Servicios personales","19012"
"18061",19,13,311,1,9,4.677,0,4.086,4.727,22,4.086,0.591,13.5603977152528,"Nuevo León","China,","Industria alimentaria","19013"
"18062",19,13,321,99,7,1.179,0,0.332,1.199,10,0.332,0.847,72.3102585487907,"Nuevo León","China,","Industria de la madera","19013"
"18063",19,13,332,99,18,5.986,0.123,3.286,5.977,30,3.286,2.7,45.0225865818973,"Nuevo León","China,","Fabricación de productos metálicos","19013"
"18064",19,13,434,1,13,3.429,0.013,5.658,8.816,23,0.294,3.135,35.8212341197822,"Nuevo León","China,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19013"
"18065",19,13,461,1,74,26.754,0.161,33.947,54.646,109,4.658,22.096,37.8783442520953,"Nuevo León","China,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","19013"
"18066",19,13,462,1,27,40.961,1.506,63.249,93.926,67,8.563,32.398,32.6608180908375,"Nuevo León","China,","Comercio al por menor en tiendas de autoservicio y departamentales","19013"
"18067",19,13,463,1,22,2.724,0.455,5.094,7.348,29,0.523,2.201,30.6750136091453,"Nuevo León","China,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","19013"
"18068",19,13,464,99,9,17.433,0.589,19.223,34.141,24,2.519,14.914,43.6952637591166,"Nuevo León","China,","Comercio al por menor de artículos para el cuidado de la salud","19013"
"18069",19,13,465,1,12,1.127,0.015,1.604,2.462,18,0.298,0.829,34.8497156783103,"Nuevo León","China,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","19013"
"18070",19,13,466,1,14,6.127,0.719,11.744,15.471,34,2.437,3.69,24.090233339797,"Nuevo León","China,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","19013"
"18071",19,13,467,99,8,9.766,0,16.5,23.57,40,0.522,9.244,29.9957573186254,"Nuevo León","China,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","19013"
"18072",19,13,468,1,16,27.994,0.753,146.846,170.348,48,3.773,24.221,13.7964637095827,"Nuevo León","China,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","19013"
"18073",19,13,541,99,7,9.115,1.827,5.073,8.725,29,4.616,4.499,41.8567335243553,"Nuevo León","China,","Servicios profesionales, científicos y técnicos","19013"
"18074",19,13,713,1,4,0.24,-0.005,0.192,0.24,4,0.192,0.048,20,"Nuevo León","China,","Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos","19013"
"18075",19,13,721,99,3,6.577,0,4.179,6.577,6,4.179,2.398,36.4603922761137,"Nuevo León","China,","Servicios de alojamiento temporal","19013"
"18076",19,13,722,99,47,22.691,0.052,12.568,22.637,113,12.568,10.123,44.4802756549013,"Nuevo León","China,","Servicios de preparación de alimentos y bebidas","19013"
"18077",19,13,811,99,43,8.336,0.91,4.542,8.251,56,4.542,3.794,44.9521270149073,"Nuevo León","China,","Servicios de reparación y mantenimiento","19013"
"18078",19,14,311,99,26,20.978,-1.082,14.588,21.455,104,14.588,6.39,32.0065252854812,"Nuevo León","Doctor Arroyo,","Industria alimentaria","19014"
"18079",19,14,312,99,3,5.607,0.17,1.243,5.587,16,1.24,4.367,77.75192410954,"Nuevo León","Doctor Arroyo,","Industria de las bebidas y del tabaco","19014"
"18080",19,14,321,1,5,1.095,0.002,0.897,1.098,14,0.897,0.198,18.3060109289618,"Nuevo León","Doctor Arroyo,","Industria de la madera","19014"
"18081",19,14,323,1,3,0.706,0.002,0.359,0.703,7,0.359,0.347,48.9331436699858,"Nuevo León","Doctor Arroyo,","Impresión e industrias conexas","19014"
"18082",19,14,327,1,11,13.453,0.191,7.329,13.133,31,7.329,6.124,44.1940150765248,"Nuevo León","Doctor Arroyo,","Fabricación de productos a base de minerales no metálicos","19014"
"18083",19,14,332,99,18,7.124,-0.1,4.712,6.874,34,4.704,2.42,31.4518475414606,"Nuevo León","Doctor Arroyo,","Fabricación de productos metálicos","19014"
"18084",19,14,337,99,8,1.863,-0.495,1.241,1.853,19,1.241,0.622,33.0275229357798,"Nuevo León","Doctor Arroyo,","Fabricación de muebles, colchones y persianas","19014"
"18085",19,14,434,1,36,11.928,-0.852,28.25,40.251,103,2.525,9.403,29.8154083128369,"Nuevo León","Doctor Arroyo,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","19014"
"18086",19,14,461,99,186,25.281,0.496,67.711,85.248,358,8.349,16.932,20.5717436186186,"Nuevo León","Doctor Arroyo,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","19014"
"18087",19,14,463,1,53,3.802,0.014,8.842,11.488,83,1.171,2.631,23.0327298050139,"Nuevo León","Doctor Arroyo,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","19014"
"18088",19,14,464,99,18,5.884,0,10.732,15.359,53,1.292,4.592,30.1256592226056,"Nuevo León","Doctor Arroyo,","Comercio al por menor de artículos para el cuidado de la salud","19014"
"18089",19,14,465,1,48,3.991,0.015,8.039,11.042,87,1.065,2.926,27.196160115921,"Nuevo León","Doctor Arroyo,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","19014"
"18090",19,14,466,1,30,5.999,0.075,12.046,16.479,57,1.775,4.224,26.9009041810789,"Nuevo León","Doctor Arroyo,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","19014"
"18091",19,14,467,99,21,16.029,0.043,52.11,58.964,57,8.478,7.551,11.6240417882098,"Nuevo León","Doctor Arroyo,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","19014"
"18092",19,14,531,99,5,0.336,0,0.105,0.336,6,0.105,0.231,68.75,"Nuevo León","Doctor Arroyo,","Servicios inmobiliarios","19014"
"18093",19,14,532,99,4,1.695,0,1.113,1.695,14,1.017,0.678,34.3362831858407,"Nuevo León","Doctor Arroyo,","Servicios de alquiler de bienes muebles","19014"
"18094",19,14,541,1,13,5.356,0.016,2.758,5.348,35,2.758,2.598,48.4293193717278,"Nuevo León","Doctor Arroyo,","Servicios profesionales, científicos y técnicos","19014"
"18095",19,14,561,1,14,1.959,0.136,1.21,1.953,26,1.21,0.749,38.0440348182284,"Nuevo León","Doctor Arroyo,","Servicios de apoyo a los negocios","19014"
"18096",19,14,621,1,18,2.679,0.024,1.284,2.655,25,1.284,1.395,51.638418079096,"Nuevo León","Doctor Arroyo,","Servicios médicos de consulta externa y servicios relacionados","19014"
"18097",19,14,624,1,5,0.846,0,0.508,0.846,19,0.508,0.338,39.9527186761229,"Nuevo León","Doctor Arroyo,","Otros servicios de asistencia social","19014"
"18098",19,14,721,99,7,8.184,0,4.335,8.199,39,4.335,3.849,47.127698499817,"Nuevo León","Doctor Arroyo,","Servicios de alojamiento temporal","19014"
"18099",19,14,722,99,94,43.89,0.027,30.825,43.781,248,30.822,13.068,29.5927457116101,"Nuevo León","Doctor Arroyo,","Servicios de preparación de alimentos y bebidas","19014"
"18100",19,14,811,1,64,11.525,0.111,6.122,11.484,112,6.122,5.403,46.6910484151864,"Nuevo León","Doctor Arroyo,","Servicios de reparación y mantenimiento","19014"
"18101",19,14,812,1,47,6.504,0.08,2.688,6.433,72,2.688,3.816,58.215451577802,"Nuevo León","Doctor Arroyo,","Servicios personales","19014"
"18102",19,15,461,99,5,0.491,0.013,0.828,1.224,8,0.095,0.396,32.3529411764706,"Nuevo León","Doctor Coss,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","19015"
"18103",19,15,462,99,3,0.891,0,1.557,2.232,9,0.297,0.594,30.241935483871,"Nuevo León","Doctor Coss,","Comercio al por menor en tiendas de autoservicio y departamentales","19015"
"18104",19,15,722,99,6,1.878,0.055,1.321,1.828,11,1.288,0.59,27.7352297592998,"Nuevo León","Doctor Coss,","Servicios de preparación de alimentos y bebidas","19015"
"18105",19,16,325,2,3,269.071,13.13,193.284,283.297,94,181.809,87.262,31.7733685849127,"Nuevo León","Doctor González,","Industria química","19016"
"18106",19,16,461,99,23,1.598,0,5.718,6.933,26,1.165,0.433,17.5248810038944,"Nuevo León","Doctor González,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","19016"
"18107",19,16,722,1,3,0.893,0,0.444,0.893,6,0.444,0.449,50.2799552071669,"Nuevo León","Doctor González,","Servicios de preparación de alimentos y bebidas","19016"
"18108",19,17,212,99,3,108.764,2.485,59.313,108.829,273,55.778,52.986,45.4989019470913,"Nuevo León","Galeana,","Minería de minerales metálicos y no metálicos, excepto petróleo y gas","19017"
"18109",19,17,236,99,3,266.605,-1.056,198.811,271.438,615,193.332,73.273,26.7563863571055,"Nuevo León","Galeana,","Edificación","19017"
